train_lr,train_loss,train_loss_vfl,train_loss_bbox,train_loss_giou,train_loss_vfl_aux_0,train_loss_bbox_aux_0,train_loss_giou_aux_0,train_loss_vfl_aux_1,train_loss_bbox_aux_1,train_loss_giou_aux_1,train_loss_vfl_aux_2,train_loss_bbox_aux_2,train_loss_giou_aux_2,train_loss_vfl_aux_3,train_loss_bbox_aux_3,train_loss_giou_aux_3,train_loss_vfl_aux_4,train_loss_bbox_aux_4,train_loss_giou_aux_4,train_loss_vfl_aux_5,train_loss_bbox_aux_5,train_loss_giou_aux_5,train_loss_vfl_dn_0,train_loss_bbox_dn_0,train_loss_giou_dn_0,train_loss_vfl_dn_1,train_loss_bbox_dn_1,train_loss_giou_dn_1,train_loss_vfl_dn_2,train_loss_bbox_dn_2,train_loss_giou_dn_2,train_loss_vfl_dn_3,train_loss_bbox_dn_3,train_loss_giou_dn_3,train_loss_vfl_dn_4,train_loss_bbox_dn_4,train_loss_giou_dn_4,train_loss_vfl_dn_5,train_loss_bbox_dn_5,train_loss_giou_dn_5,epoch,n_parameters,mAP@[0.50:0.95],mAP@0.50,mAP@0.75,mAP small,mAP medium,mAP large,AR@1,AR@10,AR@100,AR small,AR medium,AR large
1.0000000000000677e-05,10.274131908780673,0.33788376256726077,0.026560253625997673,0.4397339473204268,0.4038300138504528,0.028085564257268294,0.4676121612208538,0.3577527017286256,0.027407975091025754,0.4508971462597509,0.3461534839590158,0.026842435861729942,0.4422686998714267,0.3366214174913335,0.026513485106372334,0.4386950896745243,0.3375614523090645,0.026630340304371104,0.4401799559578863,0.41975632730664447,0.03675547199754715,0.5871468713026937,0.3896509054762513,0.02844133363222669,0.4407227703206081,0.3461059728810557,0.02044421964309711,0.35320491781902597,0.3338526002475857,0.019074530643987946,0.33364358768938246,0.3342584229300885,0.018981917274245457,0.33144959061828333,0.3345287785750771,0.01880679443037847,0.3315523844224864,0.33278168811394454,0.01906301528168433,0.3334791827367698,10,42704625,0.45951427875358114,0.7971716425920784,0.4581850052353939,0.07881814377450298,0.46258687671624094,0.5481228282540986,0.23328278273642433,0.5526044824230598,0.5577565535719463,0.14701525470271692,0.5746957506718544,0.7000280503045326
1.0000000000000677e-05,10.302274535281228,0.33501055089445814,0.025882977726904975,0.43265832111521296,0.40769884312852034,0.0277827091712939,0.4603434278610458,0.35771449173899933,0.026383203409266705,0.4439164077302548,0.3408777143350418,0.026048457343611223,0.4357732406368732,0.3355623184156264,0.026054942412008383,0.4328109889198002,0.3389759232936431,0.025641729881380068,0.43238848568270305,0.41564393821116175,0.036064580657334006,0.5836496288059221,0.3913195862231212,0.02784858780743687,0.43100790503034614,0.33838268697469703,0.02014380354193261,0.348379629078757,0.33354995784176433,0.018603919141785524,0.33016317438900317,0.3328447994564167,0.018600755738501625,0.3236535577223674,0.33065838453834845,0.018352459167561,0.3261858239811094,0.3293922945718103,0.018600121014338812,0.32958411164243395,11,42704625,0.4600601257774899,0.8012977742130589,0.4602569474223144,0.08593337820800444,0.46526161791100756,0.5519430255926911,0.2325809294858604,0.5516475807241348,0.5680617680176107,0.17056226174840722,0.5721782955012681,0.6921217903504793
1.0000000000000677e-05,10.102164187035939,0.3328497650892361,0.025741890624724185,0.4296075168854785,0.40336548376735193,0.02729570112969441,0.4548264459732641,0.35766335570343905,0.026307478468532423,0.4357077293587765,0.33910519318419513,0.025987650771312775,0.43101052344523355,0.3329373607911493,0.025782236348928605,0.43402929429100756,0.3361783600234015,0.02558817697066121,0.4302158302172772,0.4195643810901041,0.03616198025912158,0.5781435490535628,0.39287186709801647,0.02744706073177403,0.4282673757439731,0.34002402966110806,0.019672777190561815,0.3475072576661197,0.3292409834593294,0.018417981200550333,0.3296038283964744,0.330348958650385,0.018294467268558105,0.32350685263190715,0.3272358129457194,0.01830498761137307,0.3254283344454707,0.3279754320352097,0.018173473786679977,0.32818214079094676,12,42704625,0.4546822108874441,0.8076604824981864,0.4606679242675633,0.09306313967072098,0.46385214417279824,0.5505645348234628,0.23346250588007014,0.5476813600838818,0.5597276193426054,0.17932184299623202,0.5718030817833754,0.6807393098639165
1.0000000000000677e-05,9.945570744587176,0.3357056858307623,0.024731230570844226,0.42506489673813946,0.40397822133298555,0.02663033351011793,0.4452980125770593,0.35218015521530943,0.025826454459378145,0.42733988050147087,0.336959535449436,0.025011732247363104,0.427301328974453,0.33710756683291626,0.025064590409068093,0.425002532197707,0.3339085092278174,0.02486600100366901,0.4239002553723058,0.4176364900673369,0.034871729626352294,0.5695107422894133,0.38946848586118343,0.0271012806615646,0.42414970599152735,0.33594374346015793,0.019467454553706232,0.34144478134724554,0.3300614455148276,0.018086824345423972,0.32184921451194737,0.3247714323936783,0.017866172330140064,0.3166043085294577,0.3276454508476385,0.018058394459234173,0.3180929763709183,0.3260726595910247,0.017902828708313463,0.32307959805404723,13,42704625,0.4628353476508762,0.8166099365939068,0.4567506092478625,0.11217367688702994,0.4634368204499177,0.5550066766421609,0.23894169840125712,0.5550874180291647,0.5586482388975675,0.19209804235765732,0.5794388589586484,0.6884063380285773
1.0000000000000677e-05,9.874751662583424,0.33378370090207243,0.024312148931563787,0.417149335433521,0.4045571251054443,0.025947813570214508,0.44214325182871433,0.3535541234817087,0.025260727841969297,0.4167796895648368,0.3343981995918669,0.02481309032719571,0.41150234699611593,0.3344886208071695,0.024609795376802912,0.415283794893142,0.33227126271364354,0.02463561075122121,0.41037095734033546,0.41597532079982225,0.034686767137197254,0.5591492235025293,0.3834059587810426,0.026883230517755752,0.41877997231996905,0.3326000768704576,0.019244905653111228,0.3303930834867169,0.3268084383254553,0.017930098344602245,0.3138433164598465,0.3269037585783964,0.017727907329498114,0.3129148836685294,0.32734502066163523,0.017732959350722523,0.31507743220116324,0.3248822445180524,0.017770379818957616,0.31376238457414646,14,42704625,0.46078362041349036,0.8080787976235423,0.4532847812616446,0.11818138271530576,0.46472948336740794,0.54806239529142,0.23749401370567771,0.5542536042452146,0.5621287237089782,0.2018153348963084,0.5798223520365022,0.6900818302255678
1.0000000000000677e-05,9.905631097319818,0.33104126750603435,0.02383175870837083,0.4122017146970573,0.41016958037401646,0.025567055993420785,0.4380925709868099,0.354720051629272,0.024706615794683858,0.4219977549907429,0.34055281652270475,0.024028354943528105,0.41576485789082673,0.3352694758736077,0.023845500037544216,0.41087134119392094,0.3307758976354209,0.023655242882009004,0.40915361989433285,0.4144872900506678,0.034313989576602186,0.5570036951346189,0.38769137996255554,0.026465078216825016,0.4139339768207353,0.3338857121316013,0.01876032408095461,0.3357724663570784,0.3305497123541602,0.017579217737856773,0.3136420680017789,0.32699626566220835,0.017550294653417908,0.31433816976162154,0.3231148860271265,0.017506721739727206,0.31395313134589903,0.3276412971447398,0.017657085445376485,0.3187809604372603,15,42704625,0.46649010094704313,0.8132898110414364,0.4553845944039502,0.12034568187901738,0.4658580114477513,0.5581634350719756,0.2399356602136079,0.5506488439333046,0.5656466062655706,0.2184237601096917,0.5698485377475577,0.6783865851848235
1.0000000000000677e-05,9.795976994287182,0.3286470561511486,0.023808273616978334,0.40529187593784977,0.397767745024817,0.025211922266425088,0.4319221585886343,0.34785730859121305,0.02452635011737134,0.4091344689543383,0.3358624658362444,0.024151305262709248,0.40403670287687765,0.33450526087304505,0.023937366154037954,0.40759535391380525,0.3298762216384413,0.023997636149887206,0.4053447657514523,0.40913576915218536,0.03434731161214041,0.5470558596733864,0.38569497739036124,0.026569640383345368,0.41561246255301626,0.3337271948886712,0.018714000716392135,0.3303603460869659,0.3245243270025333,0.017724321124978543,0.3113101132601898,0.32330263375009355,0.01753826996386782,0.31055228172648747,0.32597685674024995,0.017467238913382286,0.3105491405985391,0.32195583542588924,0.01755064606092861,0.31324978877859244,16,42704625,0.4643884649176012,0.8270878528529936,0.4578811813011901,0.11688168699815392,0.46736729716025305,0.5475701719736352,0.23774692921348617,0.551544698225958,0.5585192667404222,0.21666302977607227,0.566971804124729,0.684054893074562
1.0000000000000677e-05,9.777901943902933,0.3286488972161152,0.023626161663800754,0.39929679583199174,0.3950841643513267,0.025333466044095407,0.4268659308574525,0.3503926591558855,0.023929292384182906,0.40634305488847394,0.3350492740630038,0.023844408022075048,0.40494549828565185,0.3296728663389262,0.023531717028442378,0.40235589880052114,0.3288553634688881,0.02326499434987095,0.4051992048826797,0.40896822315307757,0.034026345466673664,0.5445574228248602,0.3801797212184051,0.025938257937614857,0.4116911730639155,0.330227782729691,0.01824855889484578,0.32712156802723724,0.3227467186718138,0.01747473502425848,0.31024567343173054,0.3189398603871109,0.017087427877183186,0.30641288932410204,0.32234320174906184,0.017197322353647227,0.31039247561923505,0.3246383186447799,0.01728450934931604,0.311230519704843,17,42704625,0.4611435134032959,0.8209669489390727,0.4548470629343334,0.12369287445417895,0.4686443226565668,0.5448376825180233,0.23668698173560945,0.5494521450593581,0.5573518945016264,0.2098932133741677,0.5716794188030112,0.6753404119309994
1.0000000000000677e-05,9.63944481617946,0.3309078163943315,0.02344467037125581,0.4068952258554797,0.3981434101872486,0.025239492189417283,0.4272969124413531,0.34695092902103697,0.024009216048205075,0.41331730204189854,0.33287419628328274,0.023670617190893042,0.4040804911093455,0.33184439448494185,0.023297842771939706,0.3996186773075095,0.3281312502686078,0.02317608753652669,0.4027089977964306,0.40737757017625087,0.03390637077407212,0.5378734296197514,0.3839907076558619,0.025488193158018955,0.4060275999297879,0.33038142395245257,0.018083460835418078,0.3240945561138419,0.3258317684382719,0.01713015652297022,0.3066830837783619,0.3236313945752361,0.0170464690877785,0.30353343719648807,0.3197576475367284,0.016923490193810595,0.307309600891959,0.3246512887234417,0.016873222699253156,0.31131160509152356,18,42704625,0.4637303644948591,0.8163201510667197,0.4580135135351885,0.12517204822638126,0.4732547410578038,0.5476973139368738,0.23902736035904143,0.556843067356838,0.5676803361567498,0.21555404592858007,0.5765839242315735,0.6853139294337034
1.0000000000000677e-05,9.567971617688688,0.32749905989582656,0.02366336042691937,0.39538110586741904,0.39279119025643283,0.024976222651400412,0.4184555178359107,0.34050727970609673,0.024061392699411908,0.40440571552473703,0.3289238383445747,0.02352353504163422,0.3965248759171594,0.3248505268675721,0.023640771445065194,0.39828875926155094,0.3293994308275829,0.023683937428924016,0.39197433507834895,0.40668348647126756,0.033066689547760264,0.5258350090084409,0.3816584085626015,0.02555750389349193,0.3996033486879889,0.3295280789658763,0.018160248592453833,0.3212269420067631,0.3239503863756764,0.017161316475101357,0.30342746380197827,0.31895656832441516,0.01690653306703423,0.3040825284175176,0.3181819466383406,0.017040996890626596,0.30358417808674665,0.3223896365019947,0.016921868444680722,0.3075043475752429,19,42704625,0.46359724560885207,0.8290252581804476,0.45957948450212455,0.12753227547115148,0.46451131997813394,0.5532361436037476,0.24087057018904462,0.5462560067181547,0.5652676404143153,0.2262481467695105,0.57961741524653,0.6835040434426084
1.0000000000000677e-05,9.542835369077856,0.32850884635819566,0.022981904205151393,0.3908561042314372,0.3870351499026416,0.024410672306729227,0.41513971869249916,0.3462633447009706,0.0234493547789773,0.39383182202713496,0.3285678213820722,0.02286814046147974,0.3933178349721578,0.3286901246995841,0.022914953770908422,0.39211375119094083,0.3279520712672088,0.022840146175822466,0.3887320908701151,0.4066555409597033,0.03265690825942949,0.5248423228454858,0.37548570933392517,0.025011583592877012,0.3972510580439496,0.3256182139150835,0.017879590830546438,0.31964858107254024,0.3206189625075163,0.01697011137767986,0.30191914371955897,0.32015965524144724,0.016639037139285263,0.29744512993990824,0.3210590630497421,0.016646090203273334,0.3035051077552869,0.32040724524881586,0.01682535198845773,0.3050866432022797,20,42704625,0.4689970713422001,0.8183563570002073,0.45294705012267794,0.14104098802447204,0.4718126649226654,0.5511464369434174,0.24137906329004818,0.5443187944492308,0.5539616410265322,0.23232853160366493,0.571841032672967,0.671287584019145
1.0000000000000677e-05,9.51496407920091,0.3286366494600116,0.02325717026085907,0.38945059527286346,0.3906690207372012,0.02419775927888281,0.4093167769609303,0.3394706356135456,0.02370543539286287,0.3932550090402537,0.3279385112033224,0.0231153839411246,0.38413564450922266,0.32560711463667946,0.022917630906412245,0.3835967592175743,0.32762338005829333,0.023129058755877188,0.38407972808453544,0.4045679340687098,0.032882422795295664,0.5119280691935202,0.37508500797593064,0.025293759474842113,0.39197427880244656,0.32338831558232156,0.01777133703717314,0.3122393823475099,0.31946702290763773,0.016955606479917614,0.29571453301339945,0.31593771470130316,0.01652266801808875,0.2958466894709514,0.31654802262242276,0.016521537495486703,0.2972962744849135,0.31839868829992396,0.016577126083134313,0.30124774496695056,21,42704625,0.46256058190414095,0.8162851115171321,0.4502186758737164,0.1440647030175245,0.47119721359791633,0.5369712913819457,0.23951275543694434,0.553949773252507,0.5588548911593693,0.23086201899392783,0.5759718766034048,0.6739961978912771
1.0000000000000677e-05,9.57909969214141,0.3249462255105866,0.022980881836483575,0.39550423813911645,0.38901619677591587,0.024515680631852332,0.41146624224091644,0.3464781413409429,0.023457957703775793,0.3947196726237554,0.33277191966689484,0.023066754567916403,0.3889545201898503,0.3265776066224701,0.022719780145317277,0.3870173537881909,0.32729961113831363,0.022904413494228545,0.38974124087495154,0.3982461991822858,0.032090627863458815,0.5145317799179596,0.37812951844900555,0.024889353516190194,0.3957937182811629,0.32381041914069203,0.01752106540672545,0.3163747449467783,0.31937663036471137,0.016536833217278783,0.2991841792888195,0.3166798720087529,0.016326020220940395,0.3008032682185753,0.3164924409898915,0.0166576043589577,0.3004099420315366,0.3194836858771788,0.01643956930342806,0.29944970106584434,22,42704625,0.46052780353817147,0.8267797300422901,0.45315975861815133,0.15326227613716417,0.4671906766959571,0.5441316856361541,0.23840087026082182,0.546845071297729,0.5621716855248918,0.2310689060320352,0.5715985313088732,0.6641006699088798
1.0000000000000677e-05,9.485246475756044,0.3228076858484519,0.022830447938806443,0.3876167772299698,0.38460741722486025,0.02394681205245151,0.4054735482454587,0.3433956401686169,0.023316523395871307,0.3902979380239691,0.3281647285264836,0.022783533543405343,0.3853853443548467,0.3274349910647863,0.022538753865284,0.38397697815142395,0.32315924274197705,0.022612341089566484,0.38966824965081154,0.40153184566260347,0.0315529244193401,0.5110349440351949,0.37491485369760447,0.02501680864071193,0.39381611084199986,0.3251958847222452,0.017644492697414863,0.3104958922150418,0.3194029772194964,0.01650483352430852,0.2976574358988684,0.3138107201665775,0.016279768735352185,0.2975649366347724,0.31486184821299784,0.01637678788876527,0.29899028145922235,0.31581579862459025,0.01635348251530965,0.30118038557127175,23,42704625,0.46921148806832386,0.8276343941972957,0.4543394588410645,0.1417354501874549,0.47727057053305694,0.5422764951692518,0.23755306621062938,0.5526568740546137,0.5551315557149518,0.22335451524306418,0.5690994273001788,0.6668492695002993
1.0000000000000677e-05,9.306734386889653,0.3250586278164995,0.022024439437136764,0.38668721336109085,0.38479363382584747,0.023593467703075983,0.4041134390977746,0.3374599140644563,0.022664331003553927,0.389315131691165,0.3295120362400233,0.022240486651571925,0.38491532704168485,0.3246003701727464,0.022231577922804027,0.37983072486267105,0.325460229657423,0.022250529475024414,0.38122617344966847,0.405606488802598,0.03136219046702601,0.502757816877798,0.37305700185947654,0.024568674625298076,0.3947458362516458,0.32206510759277585,0.01742194488150781,0.3119856569784442,0.31472399863426914,0.016301224963488833,0.2945685322204907,0.31408932687250135,0.016228116444719404,0.2914690257897918,0.31507834957358694,0.01623980996655012,0.29749332097004927,0.31502225958891517,0.016199143038860848,0.29451819637310855,24,42704625,0.4695844238564155,0.8260324408225788,0.4557604642559096,0.14514685399802188,0.47124509558866645,0.5455936936679757,0.2395309213703623,0.5502238152252614,0.5595266769952962,0.2269105081376077,0.5664113315594154,0.6647929794256692
1.0000000000000677e-05,9.305120488002606,0.324433875600341,0.02187465402057499,0.3853649491017685,0.37812234676069645,0.023241004527496143,0.40088218054099717,0.33429769726990366,0.022158057663920715,0.3853994643519479,0.32905525683631437,0.02182318413101942,0.380544993826597,0.32069450519795195,0.021951135383203004,0.3762041373882559,0.3234877850715651,0.021820147859662787,0.38073599269393626,0.39602462265482336,0.031169348312550804,0.5021945492839096,0.37361394456562463,0.02415306432448731,0.3890283253643599,0.3251382555044373,0.017283109625106933,0.3088087562852303,0.3167174711548538,0.01617748922314261,0.2953037713726114,0.3163013681071212,0.015949937236721643,0.2901353261135165,0.3139851499047758,0.016210896401515594,0.2920486779433731,0.31814659155510183,0.016009806064247935,0.29212276741089416,25,42704625,0.4705667444308441,0.8169862650573675,0.45905465971031656,0.15244460469033594,0.470625795927117,0.5373087532484565,0.2380358195560905,0.553663103696651,0.5635112759367475,0.2341543780519286,0.5665299999889215,0.6718521439254587
